label	text
0	addressing your edit of 25 september, there was actually a mass expulsion of about 15 year tens of hurlstone for starting a massive fruit fight in the main quad. just letting you know
0	"== Hi! == 

 I hate you."
0	I'm listing you for violating the three revert rule on Libertarianism and the politics and elections/democracy template, and so you will probably be blocked for 24 hours.  I have also reported your behavior to the arbitration committee, asking them to block you until they reach a decision about what to do with you.  Repeatedly reverting everything I do across multiple articles doesn't make you look very good.   July 9, 2005 15:20 (UTC)
0	:::::::::So take 'only' out of it, Dick. The meaning is simple, I think.
1	") 

 ==Someone deletE this garbage== 

 Honestly, this just looks like an uncyclopedia page to me.  I can't believe people actually swallow this garbage, that's how rubbish this whole article is.  Please remove this article as it acts as an advertisement for this lunacy.  And people wonder why morons believe in a religion created by a Science fiction writer... 
 (JackorKnave 14/03/2008"
0	::Amble,насколько мне известно, в воздухе и газах молекулы, имеющие большие инертные силы всегда заполняют больший объем, то есть всегда создают большее воздушное или газовое пространство!
0	"2008 (UTC) 
 *   09:24, 1 May"
0	and should just say that they have lived the killing of all Arabic people and will enjoy it any chance that comes
0	"poop  

 comes out your bottem"
0	jykj ytjk jytui yiyu ytikuk
0	"== Signature == 

 Would you mind not altering your signature to use Pacific time? It completely fucks up the bot that archives my talk page, and I don't doubt that it would fuck up other people's archive bots too. –"
0	:::::::As of July 4  has been indef blocked per Wikipedia:Sockpuppet investigations/AndresHerutJaim.
0	""" 

 I agree that a title such as """"August 2009 Ontario tornado outbreak"""" is more appropriate. I might also suggest """"Ontario Tornado Outbreak of August 2009"""", but either seems perfectly acceptable. On another note, and this is something that I have wondered about regarding other Wikipedia articles; should not all words in a title be capitalized? Ie: """"August 2009 Ontario Tornado Outbreak"""" as opposed to """"August 2009 Ontario tornado outbreak""""...   TJF444"""
0	:This is what you get for expanding an article with the highest quality sources. And to think he edit wars unsourced content into articles on a regular basis, then has the temerity to remove swathes of reliably sourced content. He still will not provide sources for his POV, how many times have I asked him now? And all he does is point to that stupid NPOV thread.
0	"== Your post == 

 Hi, 

 I saw your post on my talk page about refraction of meta materials and dvds.  I'm afraid you have me at a total loss as to what you are referring to.  I'd be happy to help point you in the right direction, but you will have to give me a bit more to go on."
0	"""plus, having a legitimate entry removed just because some dude finds it unpleasent is just wrong.    

 ==Audio File Removal== 
 I removed and audio file  because its content did not match its caption. It is a comedy routine. Not a verifiable history of the word fuck. Furthermore it greatly encouraged the use of the word. I’m no expert but I would say that puts the speaker’s neutrality into question. 

 == Portuguese translation == 
 I guess it would be interesting add to the article that fuck in portuguese is fuder (verb), foda (noun), fudido / fudida (as in """"fucked"""") )  —Preceding unsigned comment added by     

 Fuck is the most used english word in history!!! 

 == Also... == 
 Many years ago, at a boarding school I attended, amongst the many books we had there was a red spine copy of a (IIRC) Collins dictionary which contained under the entry [no pun intended] 'Fuck' the second meaning was something to the effect of """"Old word meaning tobacco"""". Perhaps there is some link also to the word shag? There is an lovely old pub outside of Latimer that used to have [may still do, sadly have not been there in a while] old jars on the windowsill labeled """"Rough Shag"""", """"Smooth Shag"""" and """"Mixed Shag"""", this was always a chuckle. 01:21 &  

 == Merger Proposal == 
 * It seems like the History of the word fuck contains mostly extraneous trivia, which could all be deleted under WP policy.  The parts of value should be merged into the core article, Fuck, as a separate history section.  Parts of what is actually in the History article could probably be rolled into a Modern Cultural Uses section, rather than history, anyway.    
 : support - the """"history"""" article seems to be pretty much rubbish, I wasn't even aware of it until now. -    
 : support per nom.    
 * I suspect that page History of the word 'fuck' was split off page Fuck because page Fuck had become too big. Same as that page Frogman got too big and had to be split.    

 == F.u.c.k == 
 This is an acronym used in the 16th century by the British House of Lords when describing the act of Rape. The acronym is extrapelated from the term """"For Un-consented Carnal Knowledge.   
 :That's an urban legend, mentioned in the """"false etymologies"""" section.-   

 == Common alternatives? == 
 To me, the """"Common alternatives"""" section is a bit much, and does not really add much to the meaning or history of the term. Does it really need to ramble on with so much? Just an opinion. -P 

    

 ::It certainly seems to have become an """"every alternative I could find"""" section, not just the truly common ones.  I don't think anyone could reasonably argue that """"Belgium"""", """"Smeg"""", """"Gorram"""" or """"Drokk"""" are common alternatives.  I'd go so far as to put them in the trivia category, rather than appropriate to the core article at all.     

 == Alternatives in Pop. Culture == 
 It should be noted that in the HBO series """"Flight of the Conchords"""" the characters often use the term """"flip"""" instead of """"fuck"""" and there is a song entitled """"Mother *Uckers"""" which pokes fun at censorship of the word. —Preceding unsigned comment added by   •   

 == French translation == 
 The French word foutre is an approximate translation to """"fuck"""" or """"copulate"""".  
 It was commonly used as an interjection during the French Revolution, and often printed in some newspapers of this period. [what is the reference for this sta"
